file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCzhinengkefuzhushou.tsx, fileName: IconSCzhinengkefuzhushou.tsx, size: 1789, 后缀: .tsx
file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/actions/readInboxConversation.ts, fileName: readInboxConversation.ts, size: 856, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/sagas/helpers/convertMessage.spec.ts, fileName: convertMessage.spec.ts, size: 4934, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/udb/actions/chatroom.ts, fileName: chatroom.ts, size: 4886, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastEditor/components/CustomUpload/index.tsx, fileName: index.tsx, size: 2715, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/Conversation/ToolBar/InboxMultiFilter/InboxFilterButton/index.tsx, fileName: index.tsx, size: 1221, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/pages/inbox/UserContainer.module.less, fileName: UserContainer.module.less, size: 52, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/utils/availabilityTracker/index.ts, fileName: index.ts, size: 112, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCadd.tsx, fileName: IconSCadd.tsx, size: 1198, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCjinyanyonghu.tsx, fileName: IconSCjinyanyonghu.tsx, size: 2353, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCxiangsiwenti.tsx, fileName: IconSCxiangsiwenti.tsx, size: 1726, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/IM/main/api/index.ts, fileName: index.ts, size: 609, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/messageCenter/views/MOAIToolBox/helper.tsx, fileName: helper.tsx, size: 3018, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/index.tsx, fileName: index.tsx, size: 5540, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconScDown1.tsx, fileName: IconScDown1.tsx, size: 1009, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsappContacts/components/NoPermissionPage/index.tsx, fileName: index.tsx, size: 891, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/actions/updateDetail.ts, fileName: updateDetail.ts, size: 899, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/settings/actions/index.ts, fileName: index.ts, size: 5674, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/userProfile/sagas/tags/updateTags.ts, fileName: updateTags.ts, size: 11846, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/components/AddWorkingHours/index.tsx, fileName: index.tsx, size: 6582, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/components/DynamicInput/index.tsx, fileName: index.tsx, size: 4573, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/ChatWidget/components/ChatWidgetButton/index.tsx, fileName: index.tsx, size: 1126, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/App.tsx, fileName: App.tsx, size: 9549, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/pages/inbox/index.tsx, fileName: index.tsx, size: 2240, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCshaixuan1.tsx, fileName: IconSCshaixuan1.tsx, size: 1677, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCwenzi.tsx, fileName: IconSCwenzi.tsx, size: 1925, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/ChatWidget/components/ChatWidgetChannel/index.module.less, fileName: index.module.less, size: 41, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/actions/createOrder.ts, fileName: createOrder.ts, size: 1066, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/settings/sagas/putAutoAssignmentEnabled.ts, fileName: putAutoAssignmentEnabled.ts, size: 896, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/ImageUpload/index.tsx, fileName: index.tsx, size: 1952, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/components/KeywordAutoreplyEdit/components/CommonContent/CommonReplyItem.tsx, fileName: CommonReplyItem.tsx, size: 797, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/components/UploadImage/index.module.less, fileName: index.module.less, size: 1000, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/NoPermissionPage.module.less, fileName: NoPermissionPage.module.less, size: 684, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/actions/refreshShopConversation.ts, fileName: refreshShopConversation.ts, size: 1226, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCaFenggeshise.tsx, fileName: IconSCaFenggeshise.tsx, size: 1218, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/MoreTools/Hours/index.tsx, fileName: index.tsx, size: 418, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/KeywordAutoreply/index.tsx, fileName: index.tsx, size: 7648, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/utils/apiSecret.ts, fileName: apiSecret.ts, size: 3375, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/index.tsx, fileName: index.tsx, size: 4316, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsappContacts/components/SelectCondition/index.module.less, fileName: index.module.less, size: 2424, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/service/whatsapp/getTemplateDetail.ts, fileName: getTemplateDetail.ts, size: 992, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/public/shopperZhCn.html, fileName: shopperZhCn.html, size: 3021, 后缀: .html



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/reducers/index.ts, fileName: index.ts, size: 569, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconScCircleCross.tsx, fileName: IconScCircleCross.tsx, size: 2598, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/pages/index.module.less, fileName: index.module.less, size: 174, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/actions/getNewShopMessages.ts, fileName: getNewShopMessages.ts, size: 1418, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/FBConnectPage/useFBConnect.ts, fileName: useFBConnect.ts, size: 12179, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/Conversation/ToolBar/MultiFilterContent/index.module.less, fileName: index.module.less, size: 979, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/Dropdown/index.tsx, fileName: index.tsx, size: 4728, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/config/pnpTs.js, fileName: pnpTs.js, size: 624, 后缀: .js



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/tabs/reducers/index.ts, fileName: index.ts, size: 2283, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/PlatformIcon/index.tsx, fileName: index.tsx, size: 1202, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/SmartAssistant/AiChatAnalysis/components/ChatbotModal/index.tsx, fileName: index.tsx, size: 13132, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/static/fb-input-bar.png, fileName: fb-input-bar.png, size: 37459, 后缀: .png



file: /Users/bird/company/sc1.0/mc/message-center/client/src/static/settings/contentLibrary-empty-list-search.png, fileName: contentLibrary-empty-list-search.png, size: 32661, 后缀: .png



file: /Users/bird/company/sc1.0/mc/message-center/client/public/shopper.html, fileName: shopper.html, size: 3005, 后缀: .html



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCzanting1.tsx, fileName: IconSCzanting1.tsx, size: 1028, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/messageCenter/components/UserProfile/index.module.less, fileName: index.module.less, size: 774, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/Avatar/index.tsx, fileName: index.tsx, size: 1377, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/reducers/payments.ts, fileName: payments.ts, size: 1161, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCiamge.tsx, fileName: IconSCiamge.tsx, size: 1649, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconScCircleTickLineal.tsx, fileName: IconScCircleTickLineal.tsx, size: 1353, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/KeywordAutoreply/CreateAutoReply/index.module.less, fileName: index.module.less, size: 1876, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/Icons/index.tsx, fileName: index.tsx, size: 6781, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/ConnectedPage/NewTemplatePage/components/TemplateExample/index.module.less, fileName: index.module.less, size: 916, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCdaiban.tsx, fileName: IconSCdaiban.tsx, size: 1224, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/PlatformIcon/index.module.less, fileName: index.module.less, size: 114, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/common/components/NetStatus/Popover.module.less, fileName: Popover.module.less, size: 1193, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/AnalysisItem/index.module.less, fileName: index.module.less, size: 1538, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/components/GenerateUrlModal/index.tsx, fileName: index.tsx, size: 9869, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/sagas/getNewShopMessages.ts, fileName: getNewShopMessages.ts, size: 2595, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconScgo.tsx, fileName: IconScgo.tsx, size: 1423, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/SettingPreviewContainer/index.tsx, fileName: index.tsx, size: 1836, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/components/ContentLibraryEdit/index.module.less, fileName: index.module.less, size: 4223, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCaFenggetianman.tsx, fileName: IconSCaFenggetianman.tsx, size: 1089, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCdakai1.tsx, fileName: IconSCdakai1.tsx, size: 1098, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/ImagePreviewModal/index.module.less, fileName: index.module.less, size: 1775, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/StyledAlert/index.tsx, fileName: index.tsx, size: 2198, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/hoc/AuthHoc/index.tsx, fileName: index.tsx, size: 915, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/hooks/useTimeDisabled.ts, fileName: useTimeDisabled.ts, size: 1705, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastEditor/components/CustomGroupPreview/index.tsx, fileName: index.tsx, size: 7872, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastReport/components/ReportItem/index.module.less, fileName: index.module.less, size: 1324, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/messageCenter/hooks/useInputStatus.ts, fileName: useInputStatus.ts, size: 6382, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Avatar/index.tsx, fileName: index.tsx, size: 558, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/SLInsertableTextArea/index.tsx, fileName: index.tsx, size: 4891, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/components/KeywordAutoreplyList/index.module.less, fileName: index.module.less, size: 3171, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/ExpiredAlert/index.module.less, fileName: index.module.less, size: 627, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsappContacts/components/Conversation/index.tsx, fileName: index.tsx, size: 4920, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/sagas/addCartItem.ts, fileName: addCartItem.ts, size: 2724, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCzitigenghuan.tsx, fileName: IconSCzitigenghuan.tsx, size: 1224, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/components/ContentLibraryEdit/components/TextArea.tsx, fileName: TextArea.tsx, size: 1540, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/Conversation/ConversationItem/index.module.less, fileName: index.module.less, size: 1257, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/UserProfile/Tags/index.module.less, fileName: index.module.less, size: 245, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCbofang1.tsx, fileName: IconSCbofang1.tsx, size: 999, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCscMenu.tsx, fileName: IconSCscMenu.tsx, size: 2331, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCwhatsappCart.tsx, fileName: IconSCwhatsappCart.tsx, size: 1467, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/components/LinkWorkingHours/index.tsx, fileName: index.tsx, size: 3507, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/common/AdTag/AdDetail.tsx, fileName: AdDetail.tsx, size: 2172, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/messageCenter/components/UserProfile/CustomerInfo/MergeMemberTips.tsx, fileName: MergeMemberTips.tsx, size: 4637, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/pages/instant/ChatroomContainer.tsx, fileName: ChatroomContainer.tsx, size: 7604, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCwenhao.tsx, fileName: IconSCwenhao.tsx, size: 1718, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/hoc/BroadcastAuthHoc/index.tsx, fileName: index.tsx, size: 768, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/CreateAuthTemp/components/MsgTypeSelector/index.module.less, fileName: index.module.less, size: 1047, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCtiqianjieshu.tsx, fileName: IconSCtiqianjieshu.tsx, size: 1072, 后缀: .tsx
